temp,atemp,hum,windspeed,day,month,year,season_1,season_2,season_3,season_4,yr_0,yr_1,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,holiday_0,holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,cnt
0.541739,0.513848,0.895217,0.243339,19,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2424
0.475833,0.466525,0.63625,0.422275,20,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4195
0.4275,0.423596,0.574167,0.221396,21,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4304
0.4225,0.425492,0.629167,0.0926667,22,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4308
0.421667,0.422333,0.74125,0.0995125,23,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4381
0.463333,0.457067,0.772083,0.118792,24,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4187
0.471667,0.463375,0.622917,0.166658,25,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4687
0.484167,0.472846,0.720417,0.148642,26,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3894
0.47,0.457046,0.812917,0.197763,27,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2659
0.330833,0.318812,0.585833,0.229479,28,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3747
0.254167,0.227913,0.8825,0.351371,29,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,627
0.319167,0.321329,0.62375,0.176617,30,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3331
0.34,0.356063,0.703333,0.10635,31,10,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3669
0.400833,0.397088,0.68375,0.135571,1,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4068
0.3775,0.390133,0.71875,0.0820917,2,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4186
0.408333,0.405921,0.702083,0.136817,3,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3974
0.403333,0.403392,0.6225,0.271779,4,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4046
0.326667,0.323854,0.519167,0.189062,5,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3926
0.348333,0.362358,0.734583,0.0920542,6,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3649
0.395,0.400871,0.75875,0.057225,7,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4035
0.408333,0.412246,0.721667,0.0690375,8,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4205
0.4,0.409079,0.758333,0.0621958,9,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4109
0.38,0.373721,0.813333,0.189067,10,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2933
0.324167,0.306817,0.44625,0.314675,11,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,3368
0.356667,0.357942,0.552917,0.212062,12,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4067
0.440833,0.43055,0.458333,0.281721,13,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3717
0.53,0.524612,0.587083,0.306596,14,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4486
0.53,0.507579,0.68875,0.199633,15,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4195
0.456667,0.451988,0.93,0.136829,16,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1817
0.341667,0.323221,0.575833,0.305362,17,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,3053
0.274167,0.272721,0.41,0.168533,18,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3392
0.329167,0.324483,0.502083,0.224496,19,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3663
0.463333,0.457058,0.684583,0.18595,20,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3520
0.4475,0.445062,0.91,0.138054,21,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2765
0.416667,0.421696,0.9625,0.118792,22,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1607
0.440833,0.430537,0.757917,0.335825,23,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2566
0.373333,0.372471,0.549167,0.167304,24,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1495
0.375,0.380671,0.64375,0.0988958,25,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2792
0.375833,0.385087,0.681667,0.0684208,26,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3068
0.459167,0.4558,0.698333,0.208954,27,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3071
0.503478,0.490122,0.743043,0.142122,28,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3867
0.458333,0.451375,0.830833,0.258092,29,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2914
0.325,0.311221,0.613333,0.271158,30,11,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3613
0.3125,0.305554,0.524583,0.220158,1,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3727
0.314167,0.331433,0.625833,0.100754,2,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3940
0.299167,0.310604,0.612917,0.0957833,3,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3614
0.330833,0.3491,0.775833,0.0839583,4,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3485
0.385833,0.393925,0.827083,0.0622083,5,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3811
0.4625,0.4564,0.949583,0.232583,6,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2594
0.41,0.400246,0.970417,0.266175,7,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,705
0.265833,0.256938,0.58,0.240058,8,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3322
0.290833,0.317542,0.695833,0.0827167,9,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3620
0.275,0.266412,0.5075,0.233221,10,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3190
0.220833,0.253154,0.49,0.0665417,11,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2743
0.238333,0.270196,0.670833,0.06345,12,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3310
0.2825,0.301138,0.59,0.14055,13,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3523
0.3175,0.338362,0.66375,0.0609583,14,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3740
0.4225,0.412237,0.634167,0.268042,15,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,3709
0.375,0.359825,0.500417,0.260575,16,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3577
0.258333,0.249371,0.560833,0.243167,17,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2739
0.238333,0.245579,0.58625,0.169779,18,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2431
0.276667,0.280933,0.6375,0.172896,19,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3403
0.385833,0.396454,0.595417,0.0615708,20,12,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3750
0.428333,0.428017,0.858333,0.2214,21,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2660
0.423333,0.426121,0.7575,0.047275,22,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,3068
0.373333,0.377513,0.68625,0.274246,23,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2209
0.3025,0.299242,0.5425,0.190304,24,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1011
0.274783,0.279961,0.681304,0.155091,25,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,754
0.321739,0.315535,0.506957,0.239465,26,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1317
0.325,0.327633,0.7625,0.18845,27,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1162
0.29913,0.279974,0.503913,0.293961,28,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2302
0.248333,0.263892,0.574167,0.119412,29,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2423
0.311667,0.318812,0.636667,0.134337,30,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2999
0.41,0.414121,0.615833,0.220154,31,12,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2485
0.37,0.375621,0.6925,0.192167,1,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2294
0.273043,0.252304,0.381304,0.329665,2,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1951
0.15,0.126275,0.44125,0.365671,3,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2236
0.1075,0.119337,0.414583,0.1847,4,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2368
0.265833,0.278412,0.524167,0.129987,5,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3272
0.334167,0.340267,0.542083,0.167908,6,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4098
0.393333,0.390779,0.531667,0.174758,7,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4521
0.3375,0.340258,0.465,0.191542,8,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3425
0.224167,0.247479,0.701667,0.0989,9,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2376
0.308696,0.318826,0.646522,0.187552,10,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3598
0.274167,0.282821,0.8475,0.131221,11,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2177
0.3825,0.381938,0.802917,0.180967,12,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4097
0.274167,0.249362,0.5075,0.378108,13,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3214
0.18,0.183087,0.4575,0.187183,14,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2493
0.166667,0.161625,0.419167,0.251258,15,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2311
0.19,0.190663,0.5225,0.231358,16,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2298
0.373043,0.364278,0.716087,0.34913,17,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2935
0.303333,0.275254,0.443333,0.415429,18,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3376
0.19,0.190038,0.4975,0.220158,19,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3292
0.2175,0.220958,0.45,0.20275,20,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3163
0.173333,0.174875,0.83125,0.222642,21,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1301
0.1625,0.16225,0.79625,0.199638,22,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1977
0.218333,0.243058,0.91125,0.110708,23,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2432
0.3425,0.349108,0.835833,0.123767,24,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4339
0.294167,0.294821,0.64375,0.161071,25,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4270
0.341667,0.35605,0.769583,0.0733958,26,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4075
0.425,0.415383,0.74125,0.342667,27,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3456
0.315833,0.326379,0.543333,0.210829,28,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4023
0.2825,0.272721,0.31125,0.24005,29,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3243
0.269167,0.262625,0.400833,0.215792,30,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3624
0.39,0.381317,0.416667,0.261817,31,1,2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4509
0.469167,0.466538,0.507917,0.189067,1,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4579
0.399167,0.398971,0.672917,0.187187,2,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,3761
0.313333,0.309346,0.526667,0.178496,3,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4151
0.264167,0.272725,0.779583,0.121896,4,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2832
0.265833,0.264521,0.687917,0.175996,5,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2947
0.282609,0.296426,0.622174,0.1538,6,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3784
0.354167,0.361104,0.49625,0.147379,7,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4375
0.256667,0.266421,0.722917,0.133721,8,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2802
0.265,0.261988,0.562083,0.194037,9,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3830
0.280833,0.293558,0.54,0.116929,10,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3831
0.224167,0.210867,0.73125,0.289796,11,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2169
0.1275,0.101658,0.464583,0.409212,12,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1529
0.2225,0.227913,0.41125,0.167283,13,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3422
0.319167,0.333946,0.50875,0.141179,14,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3922
0.348333,0.351629,0.53125,0.1816,15,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4169
0.316667,0.330162,0.752917,0.091425,16,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,3005
0.343333,0.351629,0.634583,0.205846,17,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4154
0.346667,0.355425,0.534583,0.190929,18,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4318
0.28,0.265788,0.515833,0.253112,19,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2689
0.28,0.273391,0.507826,0.229083,20,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3129
0.287826,0.295113,0.594348,0.205717,21,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3777
0.395833,0.392667,0.567917,0.234471,22,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4773
0.454167,0.444446,0.554583,0.190913,23,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5062
0.4075,0.410971,0.7375,0.237567,24,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3487
0.290833,0.255675,0.395833,0.421642,25,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2732
0.279167,0.268308,0.41,0.205229,26,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3389
0.366667,0.357954,0.490833,0.268033,27,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4322
0.359167,0.353525,0.395833,0.193417,28,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4363
0.344348,0.34847,0.804783,0.179117,29,2,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1834
0.485833,0.475371,0.615417,0.226987,1,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4990
0.353333,0.359842,0.657083,0.144904,2,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3194
0.414167,0.413492,0.62125,0.161079,3,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4066
0.325833,0.303021,0.403333,0.334571,4,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3423
0.243333,0.241171,0.50625,0.228858,5,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3333
0.258333,0.255042,0.456667,0.200875,6,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3956
0.404167,0.3851,0.513333,0.345779,7,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4916
0.5275,0.524604,0.5675,0.441563,8,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5382
0.410833,0.397083,0.407083,0.4148,9,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4569
0.2875,0.277767,0.350417,0.22575,10,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4118
0.361739,0.35967,0.476957,0.222587,11,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4911
0.466667,0.459592,0.489167,0.207713,12,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5298
